Level,Label,Score,NALT_URI,1,2,3,4,5,6,7,8
4,steatorrhea,1,https://lod.nal.usda.gov/nalt/936,,,,steatorrhea,,,,
4,swelling (physiological),1,https://lod.nal.usda.gov/nalt/937,,,,swelling (physiological),,,,
4,unconsciousness,1,https://lod.nal.usda.gov/nalt/938,,,,unconsciousness,,,,
4,vomiting,1,https://lod.nal.usda.gov/nalt/939,,,,vomiting,,,,
3,analgesics,1,https://lod.nal.usda.gov/nalt/2318,,,analgesics,,,,,
4,acetaminophen,1,https://lod.nal.usda.gov/nalt/2311,,,,acetaminophen,,,,
4,aspirin,1,https://lod.nal.usda.gov/nalt/2534,,,,aspirin,,,,
4,buprenorphine,1,https://lod.nal.usda.gov/nalt/8452,,,,buprenorphine,,,,
4,butorphanol,1,https://lod.nal.usda.gov/nalt/149099,,,,butorphanol,,,,
4,dexmedetomidine,1,https://lod.nal.usda.gov/nalt/188008,,,,dexmedetomidine,,,,
4,etorphine,1,https://lod.nal.usda.gov/nalt/8453,,,,etorphine,,,,
4,flunixin,1,https://lod.nal.usda.gov/nalt/8454,,,,flunixin,,,,
4,medetomidine,1,https://lod.nal.usda.gov/nalt/8455,,,,medetomidine,,,,
4,meloxicam,1,https://lod.nal.usda.gov/nalt/10157,,,,meloxicam,,,,
4,methadone,1,https://lod.nal.usda.gov/nalt/8456,,,,methadone,,,,
4,morphine,1,https://lod.nal.usda.gov/nalt/8457,,,,morphine,,,,
4,romifidine,1,https://lod.nal.usda.gov/nalt/317986,,,,romifidine,,,,
4,xylazine,1,https://lod.nal.usda.gov/nalt/8459,,,,xylazine,,,,
3,anesthetics,1,https://lod.nal.usda.gov/nalt/8422,,,anesthetics,,,,,
4,alfaxalone,1,https://lod.nal.usda.gov/nalt/323328,,,,alfaxalone,,,,
4,diazepam,1,https://lod.nal.usda.gov/nalt/8804,,,,diazepam,,,,
4,droperidol,1,https://lod.nal.usda.gov/nalt/8805,,,,droperidol,,,,
4,fentanyl,1,https://lod.nal.usda.gov/nalt/8806,,,,fentanyl,,,,
4,general anesthetics,1,https://lod.nal.usda.gov/nalt/8807,,,,general anesthetics,,,,
4,inhalation anesthetics,1,https://lod.nal.usda.gov/nalt/317739,,,,inhalation anesthetics,,,,
5,chloroform,1,https://lod.nal.usda.gov/nalt/25338,,,,,chloroform,,,
5,desflurane,1,https://lod.nal.usda.gov/nalt/317741,,,,,desflurane,,,
5,ethyl ether,1,https://lod.nal.usda.gov/nalt/38244,,,,,ethyl ether,,,
5,halothane,1,https://lod.nal.usda.gov/nalt/8808,,,,,halothane,,,
5,isoflurane,1,https://lod.nal.usda.gov/nalt/8809,,,,,isoflurane,,,
5,methoxyflurane,1,https://lod.nal.usda.gov/nalt/38245,,,,,methoxyflurane,,,
5,sevoflurane,1,https://lod.nal.usda.gov/nalt/317737,,,,,sevoflurane,,,
5,trichloroethane,1,https://lod.nal.usda.gov/nalt/317742,,,,,trichloroethane,,,
4,ketamine,1,https://lod.nal.usda.gov/nalt/31057,,,,ketamine,,,,
4,local anesthetics,1,https://lod.nal.usda.gov/nalt/8810,,,,local anesthetics,,,,
5,lidocaine,1,https://lod.nal.usda.gov/nalt/8954,,,,,lidocaine,,,
4,tiletamine,1,https://lod.nal.usda.gov/nalt/8811,,,,tiletamine,,,,
4,urethane,1,https://lod.nal.usda.gov/nalt/8812,,,,urethane,,,,
3,anti-inflammatory agents,1,https://lod.nal.usda.gov/nalt/10149,,,anti-inflammatory agents,,,,,
4,acetaminophen,1,https://lod.nal.usda.gov/nalt/2311,,,,acetaminophen,,,,
4,aspirin,1,https://lod.nal.usda.gov/nalt/2534,,,,aspirin,,,,
4,betamethasone,1,https://lod.nal.usda.gov/nalt/10152,,,,betamethasone,,,,
4,dexamethasone,1,https://lod.nal.usda.gov/nalt/10153,,,,dexamethasone,,,,
4,flunixin,1,https://lod.nal.usda.gov/nalt/8454,,,,flunixin,,,,
4,meloxicam,1,https://lod.nal.usda.gov/nalt/10157,,,,meloxicam,,,,
4,methylprednisolone,1,https://lod.nal.usda.gov/nalt/289977,,,,methylprednisolone,,,,
4,nonsteroidal anti-inflammatory agents,1,https://lod.nal.usda.gov/nalt/10158,,,,nonsteroidal anti-inflammatory agents,,,,
5,ibuprofen,1,https://lod.nal.usda.gov/nalt/126092,,,,,ibuprofen,,,
5,ketoprofen,1,https://lod.nal.usda.gov/nalt/126093,,,,,ketoprofen,,,
5,phenylbutazone,1,https://lod.nal.usda.gov/nalt/57755,,,,,phenylbutazone,,,
4,prednisolone,1,https://lod.nal.usda.gov/nalt/59555,,,,prednisolone,,,,
4,prednisone,1,https://lod.nal.usda.gov/nalt/59556,,,,prednisone,,,,
4,triamcinolone,1,https://lod.nal.usda.gov/nalt/10159,,,,triamcinolone,,,,
3,cholinergic agents,1,https://lod.nal.usda.gov/nalt/25588,,,cholinergic agents,,,,,
3,narcotics,1,https://lod.nal.usda.gov/nalt/34676,,,narcotics,,,,,
3,psychotropic agents,1,https://lod.nal.usda.gov/nalt/234584,,,psychotropic agents,,,,,
4,tranquilizers,1,https://lod.nal.usda.gov/nalt/34680,,,,tranquilizers,,,,
3,sedatives,1,https://lod.nal.usda.gov/nalt/2187,,,sedatives,,,,,
4,acepromazine,1,https://lod.nal.usda.gov/nalt/2185,,,,acepromazine,,,,
4,azaperone,1,https://lod.nal.usda.gov/nalt/14300,,,,azaperone,,,,
4,diazepam,1,https://lod.nal.usda.gov/nalt/8804,,,,diazepam,,,,
4,detomidine,1,https://lod.nal.usda.gov/nalt/32801,,,,detomidine,,,,
4,dexmedetomidine,1,https://lod.nal.usda.gov/nalt/188008,,,,dexmedetomidine,,,,
4,etorphine,1,https://lod.nal.usda.gov/nalt/8453,,,,etorphine,,,,
4,pentobarbital,1,https://lod.nal.usda.gov/nalt/15823,,,,pentobarbital,,,,
4,xylazine,1,https://lod.nal.usda.gov/nalt/8459,,,,xylazine,,,,
2,thermal stress,1,https://lod.nal.usda.gov/nalt/198222,,thermal stress,,,,,,
3,cold stress,1,https://lod.nal.usda.gov/nalt/1730,,,cold stress,,,,,
3,heat stress,1,https://lod.nal.usda.gov/nalt/1731,,,heat stress,,,,,
2,water stress,1,https://lod.nal.usda.gov/nalt/1733,,water stress,,,,,,
2,water deprivation,1,https://lod.nal.usda.gov/nalt/33355,,water deprivation,,,,,,
2,morbidity,1,https://lod.nal.usda.gov/nalt/34035,,morbidity,,,,,,
3,mortality,1,https://lod.nal.usda.gov/nalt/31862,,,mortality,,,,,
2,animal use alternatives,1,https://lod.nal.usda.gov/nalt/7182,,animal use alternatives,,,,,,
3,animal use reduction,1,https://lod.nal.usda.gov/nalt/9551,,,animal use reduction,,,,,
3,animal use replacement,1,https://lod.nal.usda.gov/nalt/9552,,,animal use replacement,,,,,
3,animal use refinement,1,https://lod.nal.usda.gov/nalt/8445,,,animal use refinement,,,,,
3,laws and regulations,1,https://lod.nal.usda.gov/nalt/5387,,,laws and regulations,,,,,
4,code of practice,1,https://lod.nal.usda.gov/nalt/27600,,,,code of practice,,,,
4,standards and grades,1,https://lod.nal.usda.gov/nalt/49384,,,,standards and grades,,,,
3,government and administration,1,https://lod.nal.usda.gov/nalt/4261,,,government and administration,,,,,
4,issues and policy,1,https://lod.nal.usda.gov/nalt/5436,,,,issues and policy,,,,
3,animal law,1,https://lod.nal.usda.gov/nalt/9288,,,animal law,,,,,
4,veterinary law,1,https://lod.nal.usda.gov/nalt/9296,,,,veterinary law,,,,
3,animal breeders,1,https://lod.nal.usda.gov/nalt/68610,,,animal breeders,,,,,
3,health care workers,1,https://lod.nal.usda.gov/nalt/6592,,,health care workers,,,,,
4,physicians,1,https://lod.nal.usda.gov/nalt/34271,,,,physicians,,,,
5,surgeons,1,https://lod.nal.usda.gov/nalt/58065,,,,,surgeons,,,
4,veterinarians,1,https://lod.nal.usda.gov/nalt/44744,,,,veterinarians,,,,
3,librarians,1,https://lod.nal.usda.gov/nalt/335071,,,librarians,,,,,
3,scientists,1,https://lod.nal.usda.gov/nalt/17471,,,scientists,,,,,
3,researchers,1,https://lod.nal.usda.gov/nalt/55543,,,researchers,,,,,
4,principal investigators,1,https://lod.nal.usda.gov/nalt/68551,,,,principal investigators,,,,
3,students,1,https://lod.nal.usda.gov/nalt/784,,,students,,,,,
4,graduate students,1,https://lod.nal.usda.gov/nalt/310506,,,,graduate students,,,,
3,technicians,1,https://lod.nal.usda.gov/nalt/9520,,,technicians,,,,,
4,animal technicians,1,https://lod.nal.usda.gov/nalt/9076,,,,animal technicians,,,,
3,animal rescue shelters,1,https://lod.nal.usda.gov/nalt/9496,,,animal rescue shelters,,,,,
3,organizations,1,https://lod.nal.usda.gov/nalt/13189,,,organizations,,,,,
4,Animal Welfare Institute,1,https://lod.nal.usda.gov/nalt/329840,,,,Animal Welfare Institute,,,,
4,Association for Assessment and Accreditation of Laboratory Animal Care International,1,https://lod.nal.usda.gov/nalt/329563,,,,Association for Assessment and Accreditation of Laboratory Animal Care International,,,,
4,Interagency Coordinating Committee on the Validation of Alternative Methods,1,https://lod.nal.usda.gov/nalt/311683,,,,Interagency Coordinating Committee on the Validation of Alternative Methods,,,,
4,committees,1,https://lod.nal.usda.gov/nalt/68524,,,,committees,,,,
5,advisory committees,1,https://lod.nal.usda.gov/nalt/299427,,,,,advisory committees,,,
5,Institutional Animal Care and Use Committee,1,https://lod.nal.usda.gov/nalt/9060,,,,,Institutional Animal Care and Use Committee,,,
4,research institutions,1,https://lod.nal.usda.gov/nalt/47452,,,,research institutions,,,,
5,Center for Alternatives to Animal Testing,1,https://lod.nal.usda.gov/nalt/332042,,,,,Center for Alternatives to Animal Testing,,,
3,government agencies,1,https://lod.nal.usda.gov/nalt/28156,,,government agencies,,,,,
4,Department of Health and Human Services,1,https://lod.nal.usda.gov/nalt/23650,,,,Department of Health and Human Services,,,,
5,National Center for Health Statistics,1,https://lod.nal.usda.gov/nalt/232245,,,,,National Center for Health Statistics,,,
5,Food and Drug Administration,1,https://lod.nal.usda.gov/nalt/23640,,,,,Food and Drug Administration,,,
6,Center for Food Safety and Applied Nutrition,1,https://lod.nal.usda.gov/nalt/23638,,,,,,Center for Food Safety and Applied Nutrition,,
5,Centers for Disease Control and Prevention,1,https://lod.nal.usda.gov/nalt/23204,,,,,Centers for Disease Control and Prevention,,,
5,National Institutes of Health,1,https://lod.nal.usda.gov/nalt/204110,,,,,National Institutes of Health,,,
6,National Library of Medicine,1,https://lod.nal.usda.gov/nalt/204113,,,,,,National Library of Medicine,,
7,National Center for Biotechnology Information,1,https://lod.nal.usda.gov/nalt/205083,,,,,,,National Center for Biotechnology Information,
6,National Institute of Environmental Health Sciences,1,https://lod.nal.usda.gov/nalt/335939,,,,,,National Institute of Environmental Health Sciences,,
4,Interagency Coordinating Committee on the Validation of Alternative Methods,1,https://lod.nal.usda.gov/nalt/311683,,,,Interagency Coordinating Committee on the Validation of Alternative Methods,,,,
4,National Aeronautics and Space Administration,1,https://lod.nal.usda.gov/nalt/237643,,,,National Aeronautics and Space Administration,,,,
4,National Science Foundation,1,https://lod.nal.usda.gov/nalt/307906,,,,National Science Foundation,,,,
4,United States Agency for International Development,1,https://lod.nal.usda.gov/nalt/287329,,,,United States Agency for International Development,,,,
4,USDA,1,https://lod.nal.usda.gov/nalt/5464,,,,USDA,,,,
5,U.S. Fish and Wildlife Service,1,https://lod.nal.usda.gov/nalt/189930,,,,,U.S. Fish and Wildlife Service,,,
5,Animal and Plant Health Inspection Service,1,https://lod.nal.usda.gov/nalt/8978,,,,,Animal and Plant Health Inspection Service,,,
6,National Animal Health Monitoring System,1,https://lod.nal.usda.gov/nalt/210476,,,,,,National Animal Health Monitoring System,,
5,Agricultural Research Service,1,https://lod.nal.usda.gov/nalt/5460,,,,,Agricultural Research Service,,,
6,USDA National Agricultural Library,1,https://lod.nal.usda.gov/nalt/143005,,,,,,USDA National Agricultural Library,,
5,Food Safety and Inspection Service,1,https://lod.nal.usda.gov/nalt/41016,,,,,Food Safety and Inspection Service,,,
5,USDA Forest Service,1,https://lod.nal.usda.gov/nalt/41198,,,,,USDA Forest Service,,,
4,U.S. Department of the Interior,1,https://lod.nal.usda.gov/nalt/237645,,,,U.S. Department of the Interior,,,,
4,United States Environmental Protection Agency,1,https://lod.nal.usda.gov/nalt/37461,,,,United States Environmental Protection Agency,,,,
4,National Center for the Replacement Refinement and Reduction of Animals in Research,0.983050847,,,,,National Center for the Replacement Refinement and Reduction of Animals in Research,,,,
3,insulin tolerance tests,0.974358974,,,,insulin tolerance tests,,,,,
4,diseases and disorders (animal and human),0.915254237,,,,,diseases and disorders (animal and human),,,,
4,QIVIVE (quantitative in vitro to in vivo extrapolation),0.878787879,,,,,QIVIVE (quantitative in vitro to in vivo extrapolation),,,,
2,nesting behavior,0.866666667,,,nesting behavior,,,,,,
3,perioperative care,0.866666667,,,,perioperative care,,,,,
4,Animal Welfare Act,0.866666667,,,,,Animal Welfare Act,,,,
1,laboratory animal procedures,0.844444444,,laboratory animal procedures,,,,,,,
3,nanotoxicology,0.833333333,,,,nanotoxicology,,,,,
3,intraventricular injection,0.829268293,,,,intraventricular injection,,,,,
3,computational toxicology,0.829268293,,,,computational toxicology,,,,,
2,gumnivores,0.823529412,,,gumnivores,,,,,,
2,fecal collection,0.8,,,fecal collection,,,,,,
3,biocompatibility testing,0.8,,,,biocompatibility testing,,,,,
2,medical and veterinary education,0.791666667,,,medical and veterinary education,,,,,,
5,nutritional gels,0.787878788,,,,,,nutritional gels,,,
2,pain management,0.782608696,,,pain management,,,,,,
5,fungal viability assay,0.777777778,,,,,,fungal viability assay,,,
3,laboratory animal jackets,0.769230769,,,,laboratory animal jackets,,,,,
2,cerebrospinal fluid collection,0.765957447,,,cerebrospinal fluid collection,,,,,,
7,Cercocebus atys,0.761904762,,,,,,,,Cercocebus atys,
3,pilot studies,0.761904762,,,,pilot studies,,,,,
3,animal control officers,0.761904762,,,,animal control officers,,,,,
2,urine collection,0.75862069,,,urine collection,,,,,,
3,intrathecal injection,0.756756757,,,,intrathecal injection,,,,,
5,bachelor groups,0.75,,,,,,bachelor groups,,,
2,substance administration,0.75,,,substance administration,,,,,,
4,midazolam,0.75,,,,,midazolam,,,,
3,saphenous vein puncture,0.742857143,,,,saphenous vein puncture,,,,,
3,animal dealers,0.740740741,,,,animal dealers,,,,,
3,intracranial injection,0.736842105,,,,intracranial injection,,,,,
2,animal welfare laws and regulations,0.734693878,,,animal welfare laws and regulations,,,,,,
3,manikins,0.727272727,,,,manikins,,,,,
3,syringe feeding,0.727272727,,,,syringe feeding,,,,,
3,adoption programs,0.727272727,,,,adoption programs,,,,,
3,preclinical animal models,0.727272727,,,,preclinical animal models,,,,,
4,Vitrigel-Eye Irritancy Test (EIT),0.723404255,,,,,Vitrigel-Eye Irritancy Test (EIT),,,,
7,Callicebus cupreus,0.72,,,,,,,,Callicebus cupreus,
3,ARRIVE guidelines,0.72,,,,ARRIVE guidelines,,,,,
3,PREPARE guidelines,0.72,,,,PREPARE guidelines,,,,,
5,tolfenamic acid,0.72,,,,,,tolfenamic acid,,,
4,propofol,0.714285714,,,,,propofol,,,,
2,physical enrichment,0.709677419,,,physical enrichment,,,,,,
3,systems toxicology,0.709677419,,,,systems toxicology,,,,,
4,KeratinoSens,0.705882353,,,,,KeratinoSens,,,,
4,Fund for the Replacement of Animals in Medical Experiments,0.702702703,,,,,Fund for the Replacement of Animals in Medical Experiments,,,,
3,gum feeding,0.7,,,,gum feeding,,,,,
3,looky lous,0.7,,,,looky lous,,,,,
3,laboratory animal undershirts,0.697674419,,,,laboratory animal undershirts,,,,,
2,cup handling,0.695652174,,,cup handling,,,,,,
4,hydration gels,0.695652174,,,,,hydration gels,,,,
5,gavage needles,0.695652174,,,,,,gavage needles,,,
2,music enrichment,0.692307692,,,music enrichment,,,,,,
3,translational value,0.689655172,,,,translational value,,,,,
3,simulation training,0.685714286,,,,simulation training,,,,,
4,intravenous fluid therapy,0.685714286,,,,,intravenous fluid therapy,,,,
4,Horse Protection Act,0.684210526,,,,,Horse Protection Act,,,,
3,regulators (animal welfare),0.684210526,,,,regulators (animal welfare),,,,,
2,occupational enrichment,0.682926829,,,occupational enrichment,,,,,,
4,Transcutaneous Electrical Resistance Test (TER),0.677966102,,,,,Transcutaneous Electrical Resistance Test (TER),,,,
2,manipulanda,0.666666667,,,manipulanda,,,,,,
2,sensory enrichment,0.666666667,,,sensory enrichment,,,,,,
3,gumivory,0.666666667,,,,gumivory,,,,,
3,plastination,0.666666667,,,,plastination,,,,,
2,rat tickling,0.666666667,,,rat tickling,,,,,,
2,tunnel handling,0.666666667,,,tunnel handling,,,,,,
4,enriched cages,0.666666667,,,,,enriched cages,,,,
4,standard cages,0.666666667,,,,,standard cages,,,,
5,metabolic cages,0.666666667,,,,,,metabolic cages,,,
3,New Approach methodologies,0.666666667,,,,New Approach methodologies,,,,,
5,yeast mutagenicity assay,0.666666667,,,,,,yeast mutagenicity assay,,,
4,amantadine,0.666666667,,,,,amantadine,,,,
4,hydromorphone,0.666666667,,,,,hydromorphone,,,,
4,maropitant,0.666666667,,,,,maropitant,,,,
5,meclofenamic acid,0.666666667,,,,,,meclofenamic acid,,,
3,reversal agents,0.666666667,,,,reversal agents,,,,,
4,zolazepam,0.666666667,,,,,zolazepam,,,,
3,   relative replacement,0.666666667,,,,   relative replacement,,,,,
2,animal welfare professionals,0.666666667,,,animal welfare professionals,,,,,,
2,animal welfare stakeholders,0.666666667,,,animal welfare stakeholders,,,,,,
4,North American 3Rs Collaborative,0.653846154,,,,,North American 3Rs Collaborative,,,,
2,euthanasia injection,0.642857143,,,euthanasia injection,,,,,,
3,tail vein puncture,0.64,,,,tail vein puncture,,,,,
4,nonhuman primates,0.636363636,,,,,nonhuman primates,,,,
3,forage boxes,0.636363636,,,,forage boxes,,,,,
5,metamizole,0.636363636,,,,,,metamizole,,,
3,food puzzles,0.631578947,,,,food puzzles,,,,,
2,replacement methods,0.631578947,,,replacement methods,,,,,,
4,single-sex housing,0.628571429,,,,,single-sex housing,,,,
3,femoral vein puncture,0.628571429,,,,femoral vein puncture,,,,,
4,Hen Egg Test–Chorionallantoic Membrane (HET-CAM),0.626865672,,,,,Hen Egg Test–Chorionallantoic Membrane (HET-CAM),,,,
2,mirrors,0.625,,,mirrors,,,,,,
3,herbaceous browse,0.625,,,,herbaceous browse,,,,,
5,carprofen,0.625,,,,,,carprofen,,,
5,etodolac,0.625,,,,,,etodolac,,,
5,Naproxen,0.625,,,,,,Naproxen,,,
6,Office of Laboratory Animal Welfare,0.625,,,,,,,Office of Laboratory Animal Welfare,,
3,live tissue training,0.620689655,,,,live tissue training,,,,,
3,primate chairs,0.615384615,,,,primate chairs,,,,,
5,deracoxib,0.615384615,,,,,,deracoxib,,,
5,firocoxib,0.615384615,,,,,,firocoxib,,,
5,grapiprant,0.615384615,,,,,,grapiprant,,,
5,Mavacoxib,0.615384615,,,,,,Mavacoxib,,,
5,Tepoxalin,0.615384615,,,,,,Tepoxalin,,,
3,   absolute replacement,0.615384615,,,,   absolute replacement,,,,,
7,brain spheres,0.608695652,,,,,,,,brain spheres,
2,Boomer balls,0.6,,,Boomer balls,,,,,,
4,Institute for Laboratory Animal Research,0.597938144,,,,,Institute for Laboratory Animal Research,,,,
3,positive reinforcement training,0.590909091,,,,positive reinforcement training,,,,,
2,noninvasive procedures,0.590909091,,,noninvasive procedures,,,,,,
3,ear notching,0.588235294,,,,ear notching,,,,,
3,toe clipping,0.588235294,,,,toe clipping,,,,,
4,human cell line activation test (h-CLAT),0.588235294,,,,,human cell line activation test (h-CLAT),,,,
5,vedaprofen,0.588235294,,,,,,vedaprofen,,,
3,in chemico tests,0.583333333,,,,in chemico tests,,,,,
3,pole and collar technique,0.577777778,,,,pole and collar technique,,,,,
4,genomic allergen rapid detection,0.577777778,,,,,genomic allergen rapid detection,,,,
8,Cercocebus atys lunulatus,0.571428571,,,,,,,,,Cercocebus atys lunulatus
4,human tissue use,0.571428571,,,,,human tissue use,,,,
4,Integrated Approaches to Testing and Assessment,0.571428571,,,,,Integrated Approaches to Testing and Assessment,,,,
4,tramadol,0.571428571,,,,,tramadol,,,,
4,Norecopa,0.571428571,,,,,Norecopa,,,,
3,inspectors (laboratory animal facilities),0.566037736,,,,inspectors (laboratory animal facilities),,,,,
4,In Vitro 3T3 NRU Phototoxicity Test,0.565217391,,,,,In Vitro 3T3 NRU Phototoxicity Test,,,,
4,read-across method,0.5625,,,,,read-across method,,,,
4,direct peptide reactivity assay,0.558139535,,,,,direct peptide reactivity assay,,,,
4,Universities Federation for Animal Welfare,0.557377049,,,,,Universities Federation for Animal Welfare,,,,
2,animal exercise wheel,0.555555556,,,animal exercise wheel,,,,,,
4,toxin-binding inhibition test (ToBI),0.555555556,,,,,toxin-binding inhibition test (ToBI),,,,
4,gabapentin,0.555555556,,,,,gabapentin,,,,
4,robenacoxib,0.555555556,,,,,robenacoxib,,,,
5,Robenacoxib,0.555555556,,,,,,Robenacoxib,,,
3,pulsatile fresh frozen human cadaver circulation model (PHCM),0.554216867,,,,pulsatile fresh frozen human cadaver circulation model (PHCM),,,,,
2,activity budget,0.551724138,,,activity budget,,,,,,
3,facial vein puncture,0.551724138,,,,facial vein puncture,,,,,
4,high fidelity simulation training,0.545454545,,,,,high fidelity simulation training,,,,
2,buccal swabs,0.545454545,,,buccal swabs,,,,,,
3,Time to Incorporate to Nest Test (TINT),0.541666667,,,,Time to Incorporate to Nest Test (TINT),,,,,
4,fish embryo test,0.538461538,,,,,fish embryo test,,,,
4,receptor binding assay,0.538461538,,,,,receptor binding assay,,,,
3,oral gavage,0.533333333,,,,oral gavage,,,,,
3,nest scoring (welfare),0.529411765,,,,nest scoring (welfare),,,,,
2,minimally-invasive methods,0.523809524,,,minimally-invasive methods,,,,,,
4,epiocular assay,0.518518519,,,,,epiocular assay,,,,
4,Twenty-Eight Hour Law,0.516129032,,,,,Twenty-Eight Hour Law,,,,
4,bovine corneal opacity and permeability (eye irritation test),0.513274336,,,,,bovine corneal opacity and permeability (eye irritation test),,,,
3,submandibular vein puncture,0.512820513,,,,submandibular vein puncture,,,,,
4,up-and-down procedure (UDP),0.511627907,,,,,up-and-down procedure (UDP),,,,
4,short time exposure (STE) in vitro test method,0.507936508,,,,,short time exposure (STE) in vitro test method,,,,
4,RTgill-W1 cell line assay,0.5,,,,,RTgill-W1 cell line assay,,,,
3,animal-friendly affinity reagents,0.488888889,,,,animal-friendly affinity reagents,,,,,
4,Humane Methods of Slaughter Act,0.488888889,,,,,Humane Methods of Slaughter Act,,,,
4,physiologically based pharmacokinetic models (PBPK),0.486486486,,,,,physiologically based pharmacokinetic models (PBPK),,,,
3,gingival vein puncture,0.484848485,,,,gingival vein puncture,,,,,
4,physiology based pharmacodynamic models (PBPD),0.482758621,,,,,physiology based pharmacodynamic models (PBPD),,,,
4,cytosensor microphysiometer assay,0.481481481,,,,,cytosensor microphysiometer assay,,,,
3,Simulation-based trauma education (SBTE),0.48,,,,Simulation-based trauma education (SBTE),,,,,
4,individually ventilated cages (IVC),0.458333333,,,,,individually ventilated cages (IVC),,,,
4,neutral red uptake assay (NRU),0.458333333,,,,,neutral red uptake assay (NRU),,,,
3,sublingual vein puncture,0.444444444,,,,sublingual vein puncture,,,,,
